,SMILES,RDKit_Mol_Class,C_count,N_count,O_count,F_count,P_count,ALERTS,Pbf,CSP3,NPR1,NPR2,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,Degradation(%),Clusters_5,Clusters_10
16,C[N+](C)(C)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001DE932686C0>,10,1,0,0,0,1,0.7445322,0.4,0.247627806,0.909208802,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1,1.545454545,2,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,0,5.563451492,21.14301595,4.483030858,0,0,0,6.544756406,21.14301595,35.89528683,0,0,0,0,0,25.62604681,6.544756406,0,5.563451492,30.33183534,0,0,0,0,0,0,0,11.02778726,5.563451492,0,0,51.47485129,0,0.990092593,0,0,1.402777778,0,10.57157407,0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.332800852,30,0,1,168,-0.902832519,0.182575705,-0.163926586,0.584916234,-0.260170469,0.255656807,0.376978147,0.825254706,0.326871446,-0.037480125,0.093673282,-0.107302257,0.130471167,-0.032677256,-0.008082141,0.061268546,-0.084010053,-0.025189978,-0.145383387,-0.150429542,0.104876792,0.021989429,-0.125893056,0.133001252,-0.205577948,0.103302188,0.111981901,-0.18661583,0,0,0
17,C[N+](C)(C)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001DE93268850>,10,1,0,0,0,1,0.744527197,0.4,0.247625917,0.90920809,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1,1.545454545,2,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,0,5.563451492,21.14301595,4.483030858,0,0,0,6.544756406,21.14301595,35.89528683,0,0,0,0,0,25.62604681,6.544756406,0,5.563451492,30.33183534,0,0,0,0,0,0,0,11.02778726,5.563451492,0,0,51.47485129,0,0.990092593,0,0,1.402777778,0,10.57157407,0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.32800852,30,0,1,168,-0.904969192,0.185516666,-0.169393165,0.58967343,-0.256231331,0.272124242,0.382515913,0.824520657,0.320651672,-0.034213712,0.08451066,-0.111352612,0.140064912,-0.035934445,-0.011993095,0.066658544,-0.078808998,-0.024546802,-0.15592745,-0.156281839,0.080296021,0.037153072,-0.097288609,0.112881397,-0.20823094,0.063189802,0.095723356,-0.161941404,0,0,0
18,C[N+](C)(C)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001DE904090D0>,10,1,0,0,0,1,0.744534693,0.4,0.247628115,0.909209169,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1,1.545454545,2,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,0,5.563451492,21.14301595,4.483030858,0,0,0,6.544756406,21.14301595,35.89528683,0,0,0,0,0,25.62604681,6.544756406,0,5.563451492,30.33183534,0,0,0,0,0,0,0,11.02778726,5.563451492,0,0,51.47485129,0,0.990092593,0,0,1.402777778,0,10.57157407,0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.320021299,30,0,1,168,-0.908530303,0.190418275,-0.178504121,0.597602099,-0.249666162,0.299569989,0.391745499,0.823297259,0.310285213,-0.028769657,0.069239557,-0.118103192,0.156054463,-0.041363143,-0.018511394,0.075641858,-0.070140666,-0.023474883,-0.173501008,-0.166035744,0.039327983,0.062425596,-0.049614528,0.079348268,-0.212652518,-0.003664137,0.068625876,-0.12081739,0,0,0
19,C[P+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE8F1388F0>,4,0,0,0,1,1,0.969491713,1,0.999999344,0.999999537,-0.388888889,2.298611111,0.388888889,0.396386378,91.114,79.018,91.06711343,32,0.048073426,0.002215896,0.048073426,0.002215896,0.8,0.8,0.8,31.1826738,11.8053262,2.026793847,-1.973504524,2.399601488,-1.738901488,7.724992206,1.951007794,3.023715784,19.11941548,4.5,4.447213595,5.341640786,2,1.788854382,5.366563146,2.683281573,8.049844719,0,0,0,0,0.43,3.609640474,5.43,1.260578862,141.4748891,34.91865783,0,0,0,0,0,0,0,0,0,0,0,0,33.92178161,0,0,7.262479191,0,0,0,26.65930242,0,0,0,0,0,7.262479191,26.65930242,0,0,0,0,0,0,0,0,0,7.262479191,0,0,0,0,0,26.65930242,0,0,0,0,0,0,0,0,9.194444444,-0.388888889,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5232,30.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54878718,30,0,1,168,-0.68411175,-0.529902329,-0.413260311,2.036877792,0.763093131,-0.878804182,0.999345781,0.601699335,-1.229257519,0.371415451,0.163731683,-0.11933802,-0.01049118,-0.047305391,-0.134745482,-0.300616018,-0.0539648,0.160037782,-0.072529809,0.389378298,-0.280841905,0.088187562,0.317641598,0.080166485,-0.329048249,-0.085627966,0.49075432,-0.234294904,0,0,0
20,C[P+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE89D0C800>,4,0,0,0,1,1,1.099535641,1,0.999999484,0.999999583,-0.388888889,2.298611111,0.388888889,0.396386378,91.114,79.018,91.06711343,32,0.048073426,0.002215896,0.048073426,0.002215896,0.8,0.8,0.8,31.1826738,11.8053262,2.026793847,-1.973504524,2.399601488,-1.738901488,7.724992206,1.951007794,3.023715784,19.11941548,4.5,4.447213595,5.341640786,2,1.788854382,5.366563146,2.683281573,8.049844719,0,0,0,0,0.43,3.609640474,5.43,1.260578862,141.4748891,34.91865783,0,0,0,0,0,0,0,0,0,0,0,0,33.92178161,0,0,7.262479191,0,0,0,26.65930242,0,0,0,0,0,7.262479191,26.65930242,0,0,0,0,0,0,0,0,0,7.262479191,0,0,0,0,0,26.65930242,0,0,0,0,0,0,0,0,9.194444444,-0.388888889,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5232,30.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.487871803,30,0,1,168,-0.688586853,-0.525251366,-0.422417747,2.044815901,0.7718672,-0.852629182,1.009235393,0.599949486,-1.234375893,0.37548158,0.150686189,-0.125645447,0.006459839,-0.051066748,-0.139930363,-0.291595008,-0.042842364,0.163656769,-0.086729867,0.382384569,-0.319075971,0.121571651,0.364644708,0.047170941,-0.336412514,-0.152999848,0.46136525,-0.193133913,0,0,0
21,C[P+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044D490>,4,0,0,0,1,1,1.093047036,1,0.999999416,0.999999699,-0.388888889,2.298611111,0.388888889,0.396386378,91.114,79.018,91.06711343,32,0.048073426,0.002215896,0.048073426,0.002215896,0.8,0.8,0.8,31.1826738,11.8053262,2.026793847,-1.973504524,2.399601488,-1.738901488,7.724992206,1.951007794,3.023715784,19.11941548,4.5,4.447213595,5.341640786,2,1.788854382,5.366563146,2.683281573,8.049844719,0,0,0,0,0.43,3.609640474,5.43,1.260578862,141.4748891,34.91865783,0,0,0,0,0,0,0,0,0,0,0,0,33.92178161,0,0,7.262479191,0,0,0,26.65930242,0,0,0,0,0,7.262479191,26.65930242,0,0,0,0,0,0,0,0,0,7.262479191,0,0,0,0,0,26.65930242,0,0,0,0,0,0,0,0,9.194444444,-0.388888889,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5232,30.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71967951,30,0,1,168,-0.694459894,-0.517168805,-0.437441802,2.057890308,0.78269508,-0.807372091,1.024455596,0.597931642,-1.251465718,0.38445768,0.125505978,-0.136776835,0.032827496,-0.060017269,-0.150677925,-0.276781435,-0.028546121,0.165426516,-0.115705842,0.366302685,-0.386630098,0.163253079,0.443258913,-0.00812484,-0.343706218,-0.263242764,0.416679397,-0.125320164,0,0,0
22,CCCCN1C=C[N+](C)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044D990>,8,2,0,0,0,1,0.698231112,0.625,0.281869136,0.843145644,1.150138889,2.211805556,1.150138889,0.554691275,139.222,124.102,139.1229749,56,0.243028824,-0.239533996,0.243028824,0.239533996,1.5,2.3,2.8,15.08785619,10.33121447,1.959499127,-1.900551834,1.911832752,-2.23262156,4.645719645,-0.670569316,2.422977778,190.8925906,7.397341225,6.747798342,6.747798342,4.825698503,3.836677035,3.836677035,2.670461187,2.670461187,1.593598922,1.593598922,0.97467268,0.97467268,-0.79,256.7231081,7.318577633,3.396271974,1.865035648,62.10486507,0,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,13.34455882,6.420821623,0,13.59242839,4.567099648,0,4.567099648,7.047671983,26.31013685,0,18.72100722,0,4.567099648,0,0,0,4.567099648,13.59242839,0,19.76538045,18.72100722,0,8.81,0,0,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,0,4.276944444,0,0,0,0,0,8.817018141,3.361944444,2.044092971,0.625,10,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1.1127,40.516,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.359143801,80,0,1,168,-1.128697674,1.303061984,0.006814204,0.529848278,0.707857861,0.250666101,-0.248646035,-0.129456987,0.160037045,-0.3749982,0.069811955,-0.27238216,-0.31853263,-0.450734591,0.29081248,-0.261576987,-0.174358795,-0.153273306,-0.03726592,0.168955049,0.0481091,-0.045670378,-0.039207524,0.084757568,0.090246838,0.043333936,-0.077814886,-0.029941197,0.4,0,0
23,CCCCN1C=C[N+](C)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044D440>,8,2,0,0,0,1,0.698229348,0.625,0.28187004,0.843145634,1.150138889,2.211805556,1.150138889,0.554691275,139.222,124.102,139.1229749,56,0.243028824,-0.239533996,0.243028824,0.239533996,1.5,2.3,2.8,15.08785619,10.33121447,1.959499127,-1.900551834,1.911832752,-2.23262156,4.645719645,-0.670569316,2.422977778,190.8925906,7.397341225,6.747798342,6.747798342,4.825698503,3.836677035,3.836677035,2.670461187,2.670461187,1.593598922,1.593598922,0.97467268,0.97467268,-0.79,256.7231081,7.318577633,3.396271974,1.865035648,62.10486507,0,12.39368714,0,6.327320075,0,0,0,9.134199296,0,0,13.34455882,6.420821623,0,13.59242839,4.567099648,0,4.567099648,7.047671983,26.31013685,0,18.72100722,0,4.567099648,0,0,0,4.567099648,13.59242839,0,19.76538045,18.72100722,0,8.81,0,0,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,0,4.276944444,0,0,0,0,0,8.817018141,3.361944444,2.044092971,0.625,10,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1.1127,40.516,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.591438012,80,0,1,168,-1.131003828,1.306235648,0.000914881,0.534982124,0.712109966,0.268436569,-0.242669501,-0.130249479,0.153327405,-0.371473889,0.059925011,-0.276752873,-0.308178893,-0.454248841,0.286592499,-0.25576035,-0.168744885,-0.152577687,-0.048643321,0.162640689,0.02158369,-0.029302102,-0.008339134,0.063045306,0.087382452,4.57323E-05,-0.095361491,-0.003313432,98.7,4,9
24,CCCCN1C=C[N+](C)=C1C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044D8F0>,9,2,0,0,0,1,0.566077636,0.666666667,0.179551628,0.879035144,1.155925926,2.295138889,1.155925926,0.580700677,153.249,136.113,153.138625,62,0.252505903,-0.2371895,0.252505903,0.2371895,1.545454545,2.272727273,2.727272727,15.12354519,10.32320438,2.057409928,-1.953035348,1.96454421,-2.29191671,4.781790929,-0.676901048,2.630825004,225.4666468,8.267584714,7.670448073,7.670448073,5.253218858,4.267492851,4.267492851,3.003208827,3.003208827,2.148888739,2.148888739,1.163612434,1.163612434,-0.79,382.8385388,8.307943193,3.557462323,1.822066108,68.46980718,0,12.39368714,0,0,5.824404498,0,0,9.134199296,0,0,13.34455882,6.420821623,6.9237372,13.59242839,4.567099648,0,4.567099648,7.047671983,33.23387405,0,18.21809164,0,4.567099648,0,0,0,4.567099648,13.59242839,6.9237372,25.58978494,12.39368714,0,8.81,0,0,0,0,0,6.544756406,18.66604774,0,0,42.42303282,0,4.443611111,0,0,0,1.331898148,0,6.784564437,5.525462963,2.081130008,0.666666667,11,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1.42112,45.253,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.326264274,80,0,1,168,-0.929074258,1.290707274,-0.056053608,0.41467814,0.747638882,0.457538536,-0.125811898,-0.077514804,-0.08000224,0.013186784,-0.114974231,-0.063080798,0.106454409,0.24848575,0.084819386,0.148048051,0.110702789,-0.079060196,0.166256767,0.065341869,0.11520272,0.001258333,-0.139168568,0.024408919,0.037157167,0.106957568,-0.002892027,-0.049508593,0.8,0,0
25,CCCCN1C=C[N+](C)=C1C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044DCB0>,9,2,0,0,0,1,0.964868484,0.666666667,0.411363569,0.946240315,1.155925926,2.295138889,1.155925926,0.580700677,153.249,136.113,153.138625,62,0.252505903,-0.2371895,0.252505903,0.2371895,1.545454545,2.272727273,2.727272727,15.12354519,10.32320438,2.057409928,-1.953035348,1.96454421,-2.29191671,4.781790929,-0.676901048,2.630825004,225.4666468,8.267584714,7.670448073,7.670448073,5.253218858,4.267492851,4.267492851,3.003208827,3.003208827,2.148888739,2.148888739,1.163612434,1.163612434,-0.79,382.8385388,8.307943193,3.557462323,1.822066108,68.46980718,0,12.39368714,0,0,5.824404498,0,0,9.134199296,0,0,13.34455882,6.420821623,6.9237372,13.59242839,4.567099648,0,4.567099648,7.047671983,33.23387405,0,18.21809164,0,4.567099648,0,0,0,4.567099648,13.59242839,6.9237372,25.58978494,12.39368714,0,8.81,0,0,0,0,0,6.544756406,18.66604774,0,0,42.42303282,0,4.443611111,0,0,0,1.331898148,0,6.784564437,5.525462963,2.081130008,0.666666667,11,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1.42112,45.253,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.262642741,80,0,1,168,-0.929409797,1.295063086,-0.059479693,0.421193626,0.737780276,0.47867113,-0.126092946,-0.074284254,-0.123249476,0.023769474,-0.138556076,-0.06467271,0.110674328,0.234791323,0.072114932,0.150147372,0.095709749,-0.088545359,0.131296838,0.043604485,0.071939489,-0.032215969,-0.109403275,-0.004168569,0.051083095,0.07612397,0.000920265,-0.031519054,7.5,0,0
26,CN(C)[C+](N(C)C)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9044DC10>,7,3,0,0,0,1,1.237654837,0.857142857,0.785792594,0.785793322,1.194444444,2.083333333,1.194444444,0.520838571,144.242,126.098,144.149524,60,0.349589713,-0.111678365,0.349589713,0.111678365,0.6,0.8,0.8,15.46202249,10.56237982,2.30860206,-2.190147083,2.074492777,-2.418841822,4.783551825,0.120412298,3.983500213,69.832459,8.309401077,7.841640786,7.841640786,4.464101615,3.354101966,3.354101966,2.983281573,2.983281573,1.2,1.2,1.2,1.2,-0.25,85.75693819,9.75,3.806586691,2.557605251,64.20840472,0,0,0,0,0,6.289710395,0,0,0,14.69972919,0,0,42.2860319,0,0,0,14.69972919,0,0,42.2860319,6.289710395,0,0,0,0,0,56.98576109,0,6.289710395,0,0,0,9.72,0,0,0,0,0,0,6.289710395,0,42.2860319,14.69972919,0,0,6.25,0,0,0,0,1.194444444,0,12.22222222,0.857142857,10,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0.11819,44.304,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346644481,80,0,1,168,-0.197899078,-0.297101949,0.909967893,1.123788189,0.827459167,0.370498567,0.20400134,0.616756102,0.283046464,-0.161841773,-0.713874184,1.087344709,0.394563307,-0.499432914,-0.338027837,0.15719101,-0.179231423,0.071072436,-0.392542727,-0.285287771,0.200484824,-0.299037573,0.411472867,0.719568441,0.216435269,-0.242445,0.09756298,-0.218662817,60.9,3,6
27,CN(C)[C+](N(C)C)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9046B800>,7,3,0,0,0,1,1.237655723,0.857142857,0.785792412,0.785793718,1.194444444,2.083333333,1.194444444,0.520838571,144.242,126.098,144.149524,60,0.349589713,-0.111678365,0.349589713,0.111678365,0.6,0.8,0.8,15.46202249,10.56237982,2.30860206,-2.190147083,2.074492777,-2.418841822,4.783551825,0.120412298,3.983500213,69.832459,8.309401077,7.841640786,7.841640786,4.464101615,3.354101966,3.354101966,2.983281573,2.983281573,1.2,1.2,1.2,1.2,-0.25,85.75693819,9.75,3.806586691,2.557605251,64.20840472,0,0,0,0,0,6.289710395,0,0,0,14.69972919,0,0,42.2860319,0,0,0,14.69972919,0,0,42.2860319,6.289710395,0,0,0,0,0,56.98576109,0,6.289710395,0,0,0,9.72,0,0,0,0,0,0,6.289710395,0,42.2860319,14.69972919,0,0,6.25,0,0,0,0,1.194444444,0,12.22222222,0.857142857,10,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0.11819,44.304,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466444814,80,0,1,168,-0.201167353,-0.295073241,0.902360357,1.126269987,0.839042139,0.38469479,0.212864123,0.61433999,0.301103083,-0.162462699,-0.713373684,1.079360978,0.406538098,-0.496094543,-0.335598498,0.166350462,-0.159433999,0.072528188,-0.383911219,-0.280531492,0.188736402,-0.258554526,0.442024357,0.70528203,0.203657545,-0.288269028,0.06578817,-0.188145815,100,5,10
28,CCCC[N+]1(C)CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE9046B7B0>,9,1,0,0,0,1,0.868217976,1,0.283777121,0.922746823,1.355,2.405416667,1.355,0.528866095,142.266,122.106,142.1590261,60,0.078627625,-0.326037383,0.326037383,0.078627625,1.2,1.8,2.3,15.33615721,10.27647584,2.246735375,-2.282945,2.162358186,-2.408798699,4.508065721,-0.897402108,2.21874475,92.90138861,7.449747468,7.396961064,7.396961064,4.767766953,4.603003675,4.603003675,3.850984256,3.850984256,2.697398731,2.697398731,1.86229292,1.86229292,-0.04,244.7397616,8.060401606,3.380057918,1.978612327,64.62276195,4.483030858,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,12.84164325,26.6819412,4.483030858,0,0,0,32.60702369,26.6819412,0,0,0,0,0,0,31.16497206,0,0,32.60702369,0,0,0,0,0,0,0,0,0,49.80058657,0,0,13.97140918,0,1.355,0,0,0,0,0,5.685286281,6.554297052,2.405416667,1,10,0,1,0,1,1,0,0,0,0,0,1,3,0,1,1,1,2.0269,44.9274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.351444437,80,0,1,168,-1.089072643,-0.588017121,-0.331595595,0.394554335,0.194244775,0.679319204,0.2019326,0.366357353,-0.103321262,-0.144598966,0.012112138,-0.110219468,-0.034766432,0.086922652,0.413138757,0.212419466,-0.090345236,0.281184182,-0.019940815,-0.040487529,0.086959651,-0.020046824,-0.020280198,0.108179066,0.073059252,0.065358894,-0.025903792,-0.09091337,0,0,0
29,CCCC[N+]1(C)CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE9046B490>,9,1,0,0,0,1,0.803205166,1,0.186566793,0.979278902,1.355,2.405416667,1.355,0.528866095,142.266,122.106,142.1590261,60,0.078627625,-0.326037383,0.326037383,0.078627625,1.2,1.8,2.3,15.33615721,10.27647584,2.246735375,-2.282945,2.162358186,-2.408798699,4.508065721,-0.897402108,2.21874475,92.90138861,7.449747468,7.396961064,7.396961064,4.767766953,4.603003675,4.603003675,3.850984256,3.850984256,2.697398731,2.697398731,1.86229292,1.86229292,-0.04,244.7397616,8.060401606,3.380057918,1.978612327,64.62276195,4.483030858,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,12.84164325,26.6819412,4.483030858,0,0,0,32.60702369,26.6819412,0,0,0,0,0,0,31.16497206,0,0,32.60702369,0,0,0,0,0,0,0,0,0,49.80058657,0,0,13.97140918,0,1.355,0,0,0,0,0,5.685286281,6.554297052,2.405416667,1,10,0,1,0,1,1,0,0,0,0,0,1,3,0,1,1,1,2.0269,44.9274,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.514444366,80,0,1,168,-1.090825882,-0.584345748,-0.336721209,0.400117048,0.192754426,0.698661336,0.205366663,0.367363196,-0.124490655,-0.138139042,-0.003193085,-0.113866324,-0.026887939,0.079355385,0.405686196,0.217106578,-0.092558322,0.276848073,-0.040027533,-0.052753328,0.053644985,-0.024226714,0.011073961,0.083328851,0.076751199,0.026690569,-0.035687768,-0.067240577,0,0,0
30,C[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001DE9046B440>,4,1,0,0,0,1,0.936429813,1,0.999999696,0.999999804,1,2.125,1,0.362983639,74.147,62.051,74.0964258,32,0.06746072,-0.333351019,0.333351019,0.06746072,0.8,0.8,0.8,15.24500492,10.77599508,1.87872051,-2.141610809,1.731158935,-2.271258935,3.865530024,-0.849130024,3.023715784,19.11941548,4.5,4.447213595,4.447213595,2,1.788854382,1.788854382,2.683281573,2.683281573,0,0,0,0,-0.04,3.609640474,4.96,0.976756002,9507.96,33.80388253,4.483030858,0,0,0,0,0,0,0,0,0,0,0,0,28.19068793,4.483030858,0,0,0,0,28.19068793,0,0,0,0,0,0,32.67371879,0,0,0,0,0,0,0,0,0,0,0,4.483030858,0,0,0,28.19068793,0,1,0,0,0,0,0,0,0,8.5,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3224,23.9564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.674308833,80,0,1,168,-1.465439679,-0.39313191,0.096340626,0.957965633,-0.219554408,0.497464947,0.672299079,0.4800627,-0.048557004,-0.277035438,-0.210069941,0.627025917,0.250036544,-0.209231301,-0.317162881,-0.297960928,-0.213751382,0.046285706,-0.253071024,0.190717976,-0.148082432,0.158186159,-0.107956061,-0.404299056,-0.287298118,0.507236184,0.042612801,0.074463708,0,0,0
